27.1365,73.2826
27.1795,73.319
27.2232,73.3564
27.2676,73.3946
27.3128,73.4338
27.3588,73.4739
27.4056,73.515
27.4532,73.5571
27.5017,73.6002
27.5511,73.6443
27.6014,73.6895
27.6526,73.7357
27.7048,73.783
27.758,73.8314
27.8121,73.8809
27.8673,73.9316
27.9236,73.9834
27.9809,74.0365
28.0393,74.0907
28.0989,74.1461
28.1595,74.2028
28.2214,74.2607
28.2844,74.3199
28.3487,74.3804
28.4142,74.4422
28.481,74.5053
28.549,74.5698
28.6184,74.6357
28.6891,74.7029
28.7611,74.7716
28.8346,74.8417
28.9094,74.9132
28.9857,74.9863
29.0629,75.0605
29.14,75.1356
29.217,75.2114
29.2939,75.288
29.3707,75.3653
29.4475,75.4434
29.5241,75.5222
29.6007,75.6018
29.6772,75.682
29.7536,75.763
29.8299,75.8447
29.9062,75.9271
29.9823,76.0101
30.0585,76.0938
30.1345,76.1782
30.2106,76.2633
30.2865,76.349
30.3624,76.4353
30.4383,76.5223
30.5141,76.6099
30.5898,76.6981
30.6656,76.7869
30.7413,76.8763
30.8169,76.9663
30.8925,77.0569
30.9682,77.148
31.0437,77.2397
31.1193,77.332
31.1948,77.4248
31.2704,77.5182
31.3459,77.6121
31.4214,77.7065
31.4969,77.8014
31.5725,77.8968
31.648,77.9927
31.7235,78.0891
31.799,78.186
31.8746,78.2833
31.9501,78.3811
32.0257,78.4794
32.1013,78.5781
32.177,78.6772
32.2526,78.7768
32.3283,78.8768
32.4041,78.9771
32.4798,79.0779
32.5556,79.1791
32.6315,79.2807
32.7074,79.3826
32.7834,79.4849
32.8594,79.5876
32.9354,79.6906
33.0116,79.7939
33.0878,79.8976
33.164,80.0016
33.2404,80.1059
33.3168,80.2106
33.3933,80.3155
33.4698,80.4207
33.5465,80.5262
33.6232,80.632
33.7001,80.738
33.777,80.8443
33.854,80.9508
33.9311,81.0575
34.0084,81.1645
34.0857,81.2717
34.1631,81.3792
34.2407,81.4868
34.3184,81.5946
34.3962,81.7026
34.4741,81.8108
34.5521,81.9192
34.6303,82.0277
34.7086,82.1363
34.787,82.2451
34.8656,82.3541
34.9443,82.4631
35.0232,82.5723
35.1022,82.6816
35.1814,82.791
35.2607,82.9005
35.3402,83.0101
35.4198,83.1197
35.4997,83.2294
35.5796,83.3392
35.6598,83.449
35.7401,83.5588
35.8206,83.6687
35.9013,83.7786
35.9822,83.8885
36.0632,83.9984
36.1445,84.1084
36.2259,84.2183
36.3075,84.3282
36.3894,84.438
36.4714,84.5478
36.5537,84.6576
36.6361,84.7673
36.7188,84.877
36.8017,84.9866
36.8848,85.0961
36.9681,85.2055
37.0517,85.3148
37.1355,85.424
37.2195,85.5331
37.3038,85.6421
37.3883,85.751
37.473,85.8597
37.558,85.9682
37.6432,86.0766
37.7287,86.1849
37.8145,86.2929
37.9005,86.4008
37.9868,86.5085
38.0733,86.6159
38.1601,86.7232
38.2472,86.8303
38.3345,86.9371
38.4221,87.0437
38.51,87.15
38.5982,87.2561
38.6867,87.362
38.7755,87.4676
38.8645,87.5728
38.9539,87.6778
39.0436,87.7826
39.1335,87.887
39.2238,87.9911
39.3144,88.0948
39.4053,88.1983
39.4965,88.3014
39.588,88.4041
39.6799,88.5065
39.7721,88.6086
39.8646,88.7103
39.9575,88.8116
40.0507,88.9125
40.1442,89.013
40.238,89.113
40.3323,89.2127
40.4268,89.312
40.5217,89.4108
40.617,89.5092
40.7127,89.6071
40.8087,89.7046
40.905,89.8016
41.0017,89.8982
41.0988,89.9942
41.1963,90.0898
41.2942,90.1848
41.3924,90.2794
41.491,90.3734
41.5901,90.4669
41.6895,90.5599
41.7893,90.6523
41.8894,90.7442
41.99,90.8355
42.091,90.9262
42.1925,91.0164
42.2943,91.106
42.3965,91.195
42.4992,91.2833
42.6022,91.3711
42.7057,91.4583
42.8096,91.5448
42.914,91.6307
43.0188,91.7159
43.124,91.8005
43.2297,91.8844
43.3358,91.9676
43.4423,92.0502
43.5493,92.132
43.6568,92.2132
43.7647,92.2937
43.8731,92.3734
43.9819,92.4525
44.0912,92.5308
44.201,92.6083
44.3112,92.6851
44.4219,92.7611
44.5331,92.8364
44.6448,92.9109
44.757,92.9846
44.8696,93.0576
44.9828,93.1297
45.0964,93.201
45.2105,93.2715
45.3252,93.3412
45.4403,93.41
45.556,93.478
45.6721,93.5451
45.7888,93.6114
45.906,93.6768
46.0237,93.7413
46.142,93.805
46.2607,93.8677
46.38,93.9296
46.4998,93.9905
46.6202,94.0505
46.7411,94.1096
46.8626,94.1677
46.9846,94.2249
47.1071,94.2811
47.2302,94.3364
47.3539,94.3907
47.4781,94.444
47.6029,94.4964
47.7282,94.5477
47.8541,94.598
47.9806,94.6473
48.1077,94.6956
48.2353,94.7428
48.3636,94.789
48.4924,94.8342
48.6218,94.8783
48.7518,94.9213
48.8824,94.9633
49.0135,95.0042
49.1454,95.0444
49.2779,95.0844
49.4111,95.124
49.545,95.1634
49.6796,95.2024
49.8148,95.2411
49.9507,95.2796
50.0872,95.3177
50.2244,95.3555
50.3623,95.393
50.5008,95.4302
50.6399,95.4671
50.7797,95.5038
50.9201,95.5401
51.0611,95.5761
51.2027,95.6118
51.345,95.6472
51.4878,95.6823
51.6313,95.717
51.7753,95.7515
51.9199,95.7857
52.0652,95.8196
52.211,95.8532
52.3574,95.8865
52.5043,95.9195
52.6519,95.9521
52.7999,95.9845
52.9486,96.0166
53.0978,96.0484
53.2475,96.0798
53.3978,96.111
53.5486,96.1419
53.7,96.1725
53.8519,96.2027
54.0043,96.2327
54.1572,96.2624
54.3106,96.2917
54.4645,96.3208
54.619,96.3496
54.7739,96.378
54.9293,96.4062
55.0852,96.4341
55.2416,96.4617
55.3985,96.4889
55.5558,96.5159
55.7136,96.5426
55.8719,96.569
56.0306,96.595
56.1898,96.6208
56.3494,96.6463
56.5095,96.6715
56.6699,96.6964
56.8309,96.7209
56.9922,96.7452
57.154,96.7692
57.3162,96.7929
57.4788,96.8163
57.6418,96.8394
57.8052,96.8622
57.969,96.8847
58.1332,96.9069
58.2977,96.9288
58.4627,96.9504
58.628,96.9717
58.7937,96.9927
58.9598,97.0135
59.1262,97.0339
59.293,97.054
59.4601,97.0738
59.6276,97.0934
59.7954,97.1126
59.9636,97.1316
60.132,97.1502
60.3008,97.1686
60.47,97.1866
60.6394,97.2044
60.8091,97.2218
60.9792,97.239
61.1496,97.2559
61.3202,97.2725
61.4911,97.2888
61.6624,97.3048
61.8339,97.3205
62.0056,97.3359
62.1777,97.351
62.35,97.3658
62.5226,97.3803
62.6954,97.3945
62.8685,97.4085
63.0418,97.4221
63.2153,97.4355
63.3891,97.4485
63.5631,97.4613
63.7374,97.4737
63.9118,97.4859
64.0865,97.4978
64.2614,97.5094
64.4365,97.5207
64.6118,97.5317
64.7873,97.5424
64.9629,97.5528
65.1388,97.5629
65.3148,97.5728
65.491,97.5823
65.6674,97.5916
65.8439,97.6005
66.0206,97.6092
66.1975,97.6176
66.3745,97.6257
66.5516,97.6335
66.7289,97.641
66.9063,97.6482
67.0838,97.6551
67.2615,97.6618
67.4393,97.6681
67.6172,97.6742
67.7952,97.6799
67.9733,97.6854
68.1515,97.6906
68.3298,97.6955
68.5082,97.7001
68.6866,97.7044
68.8652,97.7084
69.0438,97.7121
69.2225,97.7156
69.4012,97.7187
69.58,97.7216
69.7589,97.7242
69.9378,97.7265
70.1168,97.7285
70.2957,97.7302
70.4748,97.7316
70.6538,97.7328
70.8329,97.7336
71.012,97.7342
71.1911,97.7344
71.3702,97.7344
71.5493,97.7341
71.7284,97.7335
71.9075,97.7327
72.0866,97.7315
72.2656,97.7301
72.4447,97.7283
72.6237,97.7263
72.8027,97.724
72.9816,97.7214
73.1605,97.7185
73.3394,97.7153
73.5182,97.7119
73.6969,97.7081
73.8756,97.7041
74.0542,97.6998
74.2327,97.6952
74.4112,97.6903
74.5896,97.6851
74.7678,97.6797
74.946,97.6739
75.1241,97.6679
75.3021,97.6616
75.48,97.655
75.6578,97.6481
75.8354,97.641
76.0129,97.6335
76.1903,97.6258
76.3676,97.6178
76.5447,97.6095
76.7217,97.6009
76.8985,97.592
77.0752,97.5829
77.2517,97.5734
77.4281,97.5637
77.6042,97.5537
77.7802,97.5434
77.9561,97.5329
78.1317,97.522
78.3072,97.5109
78.4824,97.4995
78.6575,97.4878
78.8323,97.4758
79.007,97.4635
79.1814,97.451
79.3556,97.4381
79.5296,97.425
79.7034,97.4116
79.8769,97.398
80.0502,97.384
80.2232,97.3698
80.396,97.3552
80.5685,97.3404
80.7408,97.3254
80.9128,97.31
81.0846,97.2944
81.256,97.2784
81.4272,97.2622
81.5981,97.2458
81.7687,97.229
81.939,97.2119
82.109,97.1946
82.2788,97.177
82.4481,97.1591
82.6172,97.141
82.786,97.1225
82.9544,97.1038
83.1225,97.0848
83.2903,97.0655
83.4577,97.046
83.6248,97.0261
83.7915,97.006
83.9579,96.9856
84.1239,96.9649
84.2896,96.944
84.4549,96.9228
84.6198,96.9013
84.7843,96.8795
84.9484,96.8574
85.1122,96.8351
85.2755,96.8124
85.4385,96.7895
85.601,96.7664
85.7631,96.7429
85.9248,96.7192
86.0861,96.6952
86.247,96.6709
86.4074,96.6463
86.5674,96.6215
86.727,96.5964
86.8861,96.571
87.0448,96.5453
87.203,96.5194
87.3607,96.4932
87.518,96.4667
87.6748,96.4399
87.8311,96.4129
87.9869,96.3855
88.1423,96.3579
88.2972,96.3301
88.4515,96.3019
88.6054,96.2735
88.7587,96.2448
88.9116,96.2158
89.0639,96.1866
89.2157,96.1571
89.367,96.1273
89.5178,96.0972
89.668,96.0669
89.8176,96.0362
89.9667,96.0054
90.1153,95.9742
90.2633,95.9428
90.4108,95.911
90.5577,95.8791
90.704,95.8468
90.8497,95.8143
90.9948,95.7815
91.1394,95.7484
91.2834,95.715
91.4267,95.6814
91.5695,95.6475
91.7117,95.6133
91.8532,95.5789
91.9941,95.5442
92.1344,95.5092
92.2741,95.474
92.4132,95.4384
92.5516,95.4026
92.6893,95.3666
92.8264,95.3302
92.9629,95.2936
93.0987,95.2567
93.2338,95.2196
93.3683,95.1821
93.5021,95.1444
93.6352,95.1065
93.7677,95.0682
93.8994,95.0297
94.0305,94.9909
94.1608,94.9512
94.2905,94.9104
94.4194,94.8684
94.5476,94.8254
94.6752,94.7812
94.802,94.7359
94.9282,94.6895
95.0536,94.6421
95.1784,94.5936
95.3026,94.544
95.426,94.4933
95.5488,94.4417
95.671,94.389
95.7924,94.3352
95.9133,94.2805
96.0335,94.2247
96.153,94.168
96.2719,94.1102
96.3902,94.0515
96.5079,93.9919
96.6249,93.9312
96.7413,93.8697
96.8571,93.8072
96.9723,93.7437
97.0869,93.6794
97.2009,93.6141
97.3142,93.5479
97.427,93.4809
97.5393,93.413
97.6509,93.3441
97.7619,93.2745
97.8724,93.204
97.9823,93.1326
98.0917,93.0604
98.2005,92.9874
98.3087,92.9136
98.4164,92.839
98.5235,92.7635
98.6301,92.6873
98.7362,92.6103
98.8417,92.5326
98.9467,92.4541
99.0512,92.3748
99.1552,92.2948
99.2586,92.2141
99.3616,92.1327
99.464,92.0505
99.566,91.9677
99.6674,91.8842
99.7684,91.8
99.8688,91.7151
99.9688,91.6295
100.068,91.5434
100.167,91.4565
100.266,91.3691
100.364,91.281
100.462,91.1923
100.559,91.103
100.656,91.0131
100.752,90.9226
100.848,90.8315
100.943,90.7399
101.038,90.6477
101.133,90.555
101.227,90.4617
101.321,90.3679
101.414,90.2736
101.507,90.1788
101.599,90.0835
101.691,89.9877
101.783,89.8914
101.874,89.7947
101.965,89.6974
102.056,89.5998
102.146,89.5017
102.236,89.4031
102.325,89.3042
102.414,89.2048
102.503,89.105
102.591,89.0049
102.679,88.9043
102.767,88.8034
102.854,88.7021
102.941,88.6004
103.028,88.4984
103.114,88.3961
103.2,88.2934
103.286,88.1905
103.371,88.0872
103.456,87.9836
103.541,87.8797
103.625,87.7756
103.709,87.6711
103.793,87.5665
103.877,87.4615
103.96,87.3564
104.043,87.2509
104.126,87.1453
104.208,87.0395
104.291,86.9334
104.373,86.8272
104.454,86.7208
104.536,86.6142
104.617,86.5074
104.698,86.4005
104.779,86.2934
104.859,86.1862
104.939,86.0789
105.019,85.9715
105.099,85.8639
105.179,85.7563
105.258,85.6485
105.337,85.5407
105.416,85.4328
105.495,85.3249
105.574,85.2169
105.652,85.1088
105.73,85.0008
105.809,84.8927
105.886,84.7846
105.964,84.6765
106.042,84.5684
106.119,84.4603
106.196,84.3522
106.273,84.2442
106.35,84.1362
106.427,84.0283
106.504,83.9204
106.58,83.8127
106.657,83.7049
106.733,83.5973
106.809,83.4898
106.885,83.3824
106.961,83.2751
107.037,83.168
107.113,83.061
107.189,82.9541
107.264,82.8474
107.34,82.7409
107.415,82.6346
107.49,82.5284
107.566,82.4224
107.641,82.3167
107.716,82.2111
107.791,82.1058
107.866,82.0007
107.941,81.8959
108.016,81.7913
108.091,81.687
108.165,81.5829
108.24,81.4792
108.315,81.3757
108.39,81.2725
108.464,81.1697
108.539,81.0672
108.614,80.965
108.689,80.8631
108.763,80.7616
108.838,80.6604
108.913,80.5596
108.987,80.4592
109.062,80.3592
109.137,80.2596
109.212,80.1604
109.287,80.0616
109.361,79.9632
109.436,79.8653
109.511,79.7678
109.586,79.6707
109.661,79.5742
109.736,79.4781
109.812,79.3825
109.887,79.2873
109.962,79.1927
110.038,79.0986
110.113,79.005
110.189,78.912
110.264,78.8194
110.34,78.7275
110.416,78.6361
110.492,78.5452
110.568,78.455
110.644,78.3653
110.72,78.2762
110.797,78.1878
110.873,78.0999
110.95,78.0127
111.027,77.9261
111.104,77.8402
111.181,77.7549
111.258,77.6703
111.336,77.5863
111.413,77.5031
111.491,77.4205
111.569,77.3386
111.647,77.2575
111.725,77.177
111.804,77.0973
111.882,77.0184
111.961,76.9401
112.04,76.8627
112.119,76.786
112.199,76.7101
112.278,76.635
112.358,76.5607
112.438,76.4872
112.518,76.4145
112.599,76.3426
112.68,76.2716
112.761,76.2014
112.842,76.132
112.923,76.0636
113.005,75.996
113.087,75.9294
113.168,75.8639
113.249,75.7996
113.329,75.7363
113.409,75.674
113.489,75.6129
113.569,75.5527
113.648,75.4936
113.726,75.4356
113.805,75.3785
113.883,75.3224
113.961,75.2673
114.038,75.2132
114.115,75.16
114.192,75.1077
114.269,75.0564
114.345,75.006
114.421,74.9565
114.496,74.9079
114.572,74.8601
114.647,74.8132
114.722,74.7672
114.796,74.722
114.87,74.6776
114.944,74.634
115.018,74.5913
115.091,74.5493
115.164,74.508
115.237,74.4676
115.31,74.4278
115.382,74.3888
115.454,74.3505
115.526,74.313
115.598,74.2761
115.67,74.2399
115.741,74.2043
115.812,74.1694
115.883,74.1352
115.953,74.1016
116.024,74.0685
116.094,74.0361
116.164,74.0043
116.234,73.9731
116.303,73.9424
116.373,73.9122
116.442,73.8826
116.511,73.8535
116.58,73.8249
116.649,73.7968
116.718,73.7692
116.786,73.7421
116.854,73.7154
116.922,73.6892
116.99,73.6634
117.058,73.638
117.126,73.613
117.194,73.5884
117.261,73.5642
117.328,73.5404
117.396,73.5169
117.463,73.4937
117.53,73.4709
117.597,73.4484
117.664,73.4262
117.73,73.4042
117.797,73.3826
117.863,73.3612
117.93,73.34
117.996,73.3191
118.063,73.2984
118.129,73.2779
118.195,73.2576
118.261,73.2375
118.327,73.2176
118.393,73.1978
118.459,73.1782
118.525,73.1586
118.591,73.1393
118.657,73.12
118.722,73.1008
118.788,73.0816
118.854,73.0626
118.92,73.0436
118.985,73.0246
119.051,73.0057
119.117,72.9868
119.183,72.9678
119.248,72.9489
119.314,72.9299
119.38,72.9109
119.445,72.8919
119.511,72.8728
119.577,72.8536
119.643,72.8343
119.709,72.8149
119.775,72.7954
119.841,72.7757
119.907,72.7559
119.973,72.736
120.039,72.7159
120.105,72.6956
120.171,72.6751
120.237,72.6544
120.304,72.6334
120.37,72.6123
120.437,72.5909
120.503,72.5692
120.57,72.5473
120.637,72.525
120.704,72.5025
120.771,72.4797
120.838,72.4565
120.905,72.433
120.973,72.4091
121.04,72.3849
121.108,72.3603
121.175,72.3353
121.243,72.3099
121.311,72.284
121.379,72.2578
121.448,72.2311
121.516,72.204
121.585,72.1763
121.654,72.1482
121.723,72.1196
121.792,72.0905
121.861,72.0609
121.93,72.0307
